ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV001293,nqn,Ynd prende te nelawawen.,,,I went inside for the first time (so I know what was there).,,,SN001343
XV001294,nqn,Ynd mng̅ kunzt elaost nopapndn.,,,I'm about to enter the house.,,,SN001343
XV001295,nqn,Ke o ynangewelaota.,,,Mosquitoes might come in.,,,SN001343
XV001296,nqn,"Yndbem pan te yaendandm, ynd wrng / wrngn nelautam.",,,"We've already passed the savannah land, and are entering the bush (on / off the track - interpretation depends on wrng vs wrngn).",,,SN001343
XV001297,nqn,Sombes zi nnelawand.,,,Two messages have come in.,,,SN001344
XV001298,nqn,Gersӓm geӓ déñӓmga ele bӓ nӓrte.,,,"If it's hungry, it will hunt.",,,SN001345
XV001299,nqn,Ynd gegtan eleta bӓ wngm.,,,I'll go hunting this afternoon.,,,SN001345
XV001300,nqn,"Ynd yta gӓrtawn ele, ӓmb yao nen yingowen.",,,"I went out hunting (a long time ago) in vain, I didn't find anything.",,,SN001345
XV001301,nqn,Parwae elewan geym ynd nñӓmdn.,,,After hunting (seeral days) I am exhausted.,,,SN001345
XV001302,nqn,Grmbo diya ele aba närte sermban.,,,Grmbo hunted for deer during the night.,,,SN001346
XV001303,nqn,Ynd ele / elegta ärst nopapndm.,,,We're going to go hunting.,,,SN001346
XV001304,nqn,Nik iparsn Zerin Zimindi kitara mng̅n yéléng̅ngr.,,,Nick arrived at Zeri and is lying down in Jimmy's house.,,,SN001348
XV001305,nqn,Grmbo g̅ég̅én pip nelmte ärbende qabrre.,,,Grmbo is pulling a real/traditional bow in front of people.,,,SN001350
XV001306,nqn,Yna zég̅ tba nembate.,,,This string has already been tied.,,,SN001351
XV001307,nqn,Ämb är dnnzron ombte selemingama embaesmne.,,,A man came along wrapped in a warm cloak.,,,SN001352
XV001308,nqn,Ynd nembnan.,,,I feel.,,,SN001353
XV001309,nqn,Ynd nembnan / nawabatan.,,,I am thinking.,,,SN001354
XV001310,nqn,Ynd embӓrsn ynren.,,,We're thinking.,,,SN001354
XV001311,nqn,Ynd nembӓrm.,,,We two are thinking.,,,SN001354
XV001312,nqn,Ynd gembnawn.,,,I was thinking (just for a while).,,,SN001354
XV001313,nqn,Ynd kor mersraes nembnaman ämbygn mnegta mämä nen tmn yna yam brengst.,,,I properly thought about it last year so that what is bad / this bad problem can be fixed / solved.,,,SN001354
XV001314,nqn,"Ynd embärsn nämtanzm, ynd yao ämb nä zi nowabtanzm.",,,"Though the two of us were worried, we didn't say anything.",,,SN001355
XV001315,nqn,Bm embärser är bä nm.,,,You must always be mindful.,,,SN001356
XV001316,nqn,Bä embärsn näkmanda.,,,"He's thinking about it very seriously (doesn't mean he's sleeping; this is an idiom), he's thinking about it day and night.",,,SN001357
XV001317,nqn,"Kmngre bm kämindang! Ẽ, ynd gbres kmangre bӓ nӓmindam.",,,"You all go to sleep! Alright, we'll go to sleep.",,,SN001358
XV001318,nqn,"Plesama däwämtete, Bugr de ä narmbwe, emnene togetoge gte e ge nopamwend.",,,"(The food) was already on the plates, when Bugr went up into the house, and right away the children began to cry.",,,SN001359
XV001319,nqn,Señawa Emng basikol ba yakingr.,,,Señawa Emng is standing with his bicycle.,,,SN001360
XV001320,nqn,yna är yémnzéngr seyawan.,,,That man is sitting on the chair.,,,SN001361
XV001321,nqn,"Ynd nemtan bepapt, bm nen kae bä nogyabte o yao? Bm yta mete äte nm, ynd kae bä nogyabtan.",,,"I'm asking you, are you going to work tomorrow or not? You know very well, I will work tomorrow.",,,SN001362
XV001322,nqn,"Yao kem, bm nnet nazang̅te.",,,"Don't obey it, it's tricking you for food.",,,SN001363
XV001323,nqn,"Mer ems ymn, terber taem détéltawt, yao ämb widmas, mnene ämb toge o daorernganz.",,,"That's a good question, they told us many times, not just once, otherwise some boys might forget.",,,SN001364 ; SN004926
XV001324,nqn,Nemsenda.,,,It got into a leaning position,,,SN001366
XV001325,nqn,Kkp ogyabs geym eñäms / eñämse ym.,,,It's going to be an exhausting job working in the garden.,,,SN001367
XV001326,nqn,Parwae elewan geym ynd neñӓmndn.,,,After hunting (several days) I am exhausted.,,,SN001367
XV001327,nqn,Parwae renzasn ynd geym neñӓmdn.,,,I'm exhausted from carrying the animal.,,,SN001367
XV001328,nqn,Benzo smbe kp krӓrsn neñämnd.,,,You are dying exhausted from your greedy sex life.,,,SN001367
XV001329,nqn,Gongo ke notne eñamspnär.,,,"The crested pitohui calls out non-stop, without cease.",,,SN001368
XV001330,nqn,Nenan.,,,I'm resting.,,,SN001370
XV001331,nqn,Ynd nenm.,,,We two are resting.,,,SN001370
XV001332,nqn,Gene.,,,He rested.,,,SN001370
XV001333,nqn,"Ynd bä nenam, ogyabs yna bä detngm.",,,"Let's the two of us rest, let's stop working.",,,SN001370
XV001334,nqn,Ynd endma ylsmne nenan nndkpan.,,,I had a rest along the way.,,,SN001370
XV001335,nqn,"Ynd Bimadbnngama Zerit geä gnwan, nndkpan bä gnenangn.",,,"If I walk from Bimadbn to Zeri, on my way I will take a rest.",,,SN001370
XV001336,nqn,Bm Zeringama geä kngwan Bimadbnat de nndkpan kngena.,,,"If you go on the way from Zeri to Bimadbn, take a rest on the way.",,,SN001370
XV001337,nqn,Enas enastae dnrenzawm ynats gehẽ.,,,Taking lots of rest breaks the two of us carried (the dead crocodile) all the way here.,,,SN001370
XV001338,nqn,Ynd yébӓtndn endn.,,,I met him on the road.,,,SN001371
XV001339,nqn,End gotama yntan.,,,We are walking along the track.,,,SN001371 ; SN004358
XV001340,nqn,Bm ende toge yären?,,,Whose children are you (two)?,,,SN001376
XV001341,nqn,Yna samba endebende ym?,,,Whose is this village?,,,SN001377
XV001342,nqn,Yna nne endeita ym?,,,Who is that food for?,,,SN001384
XV001343,nqn,Endemne parwae pip ym?,,,Who is this meat from (who caught it)?,,,SN001385
XV001344,nqn,Bm endemne nm?,,,Who are you descended from (from which ancestors)?,,,SN001385
XV001345,nqn,Endemne suga ym?,,,Who is the sugar from?,,,SN001385
XV001346,nqn,"Paro wrmne kawañte. Ynd dene ymtewen ""Enden! Bm yna yam äte taprte.""",,,"Paro was denying stealing. I said to her: 'But yes, it was you who did it.'",,,SN001386
XV001347,nqn,Endengama g̅ég̅én aba ypane?,,,With whose (knife) did you make the bow?,,,SN001387
XV001348,nqn,"Zerus, bm endepap nngm?",,,"Zerus, whose place are you going to (to visit)?",,,SN001388
XV001349,nqn,Tande banban rokar endepapn ym? Yapapn ym.,,,Who's got my camera? He's got it.,,,SN001389
XV001350,nqn,"Zerus, bm endepapt nngm?",,,"Zerus, whose place are you going to (to visit)?",,,SN001391
XV001351,nqn,Bm endeta/endepapt yna rokar yaramte?,,,Who are you giving this thing to?,,,SN001392
XV001352,nqn,Endnesa är yären.,,,They are two Indonesians.,,,SN001393
XV001353,nqn,Ämb totr gs yngawabte o dene geä nembnam kraba ene mämä yam ymn.,,,"Some people are now thinking, 'we think these things are maybe a bad custom.'",,,SN001394
XV001354,nqn,"Ynd mäpna dnzron dene trak bä den gniparnga julia a Chris ybe renzast, enemne trak ynats näkmetanganz ybe renzast, tbegta ermbs yam ynaramawe.",,,"We didn't know that the truck was going to turn up to pick up Julia and Chris, when suddenly the truck appeared here to get them, and gave us a surprise.",,,SN001395
XV001355,nqn,Yna är sombes yondarama engama krta yären.,,,"You all weep for those two people who will die. (e.g. they're sick now, or going into war)",,,SN001396
XV001356,nqn,Togetoge sombessombesae suris yéng̅räran,,,The (many) students lined up two by two.,,,SN001398
XV001357,nqn,Ynd nendan.,,,I cry.,,,SN001399
XV001358,nqn,Toge nende.,,,The child is crying.,,,SN001399
XV001359,nqn,Togetoge sombes e nengt.,,,The two babies are crying.,,,SN001399
XV001360,nqn,ӓr gbres ӓr geӓ dewerete yna kr ziwan de bӓ ӓr dewende ӓ yande weiweimne.,,,When all the people would hear news of his death then they would all weep out of sorrow for him.,,,SN001399
XV001361,nqn,"OK, är yna taeman komiuniti Bimadbn komiuniti ge dakiaron, ee, dewende mnene festaem yame dnzron, prendeta yame dnzron.",,,"OK, at the time people were there in Bimadbn community, it was like the first time, it was like the first time.",,,SN001399
XV001362,nqn,Ynd engs awasengsn dingi wnde äte nniparnda.,,,We had been waiting and waiting for the dinghy but finally it turned up.,,,SN001400
XV001363,nqn,Ynd totr zérg̅énäm engs wasengsn wñämda.,,,I got frustrated at having to wait so long.,,,SN001400
XV001364,nqn,Ynd togande emne engsäm wramte.,,,I'm tired of hearing the kid crying.,,,SN001401
XV001365,nqn,Zimi Rusienba bba nenmänt néqan.,,,Jimmy and Rusien were wrestling in anger.,,,SN001405
XV001366,nqn,Naepa einpsmne boran nrndan.,,,My skin is smarting where it got cut / where I cut myself.,,,SN001406
XV001367,nqn,Zég̅ eñpsmne ym.,,,This string has been cut.,,,SN001406
XV001368,nqn,Ynd kaepan neñpandn.,,,I got cut on the leg.,,,SN001407
XV001369,nqn,Ynd nenzan.,,,I am crawling.,,,SN001408
XV001370,nqn,Ynd sombes nenzm.,,,We two are crawling.,,,SN001408
XV001371,nqn,Toge nenze bandama / bandan.,,,The child is crawling on the ground.,,,SN001408
XV001372,nqn,"Kanga krkp ym, ynadbnan bm armbsn kramae kenza tqt.",,,"The ladder is rotten, so climb up very carefully.",,,SN001409
XV001373,nqn,Kanam nenze.,,,The snake is slithering.,,,SN001410
XV001374,nqn,Kanam rrkebas nӓnze.,,,"The snake is slightering, making a noise.",,,SN001410
XV001375,nqn,Bӓ enzebaba eweraran.,,,His ie sitting with his uncle.,,,SN001411
XV001376,nqn,Bernda geym enzebe ym Nakonde.,,,Bernda is Nako's uncle.,,,SN001411
XV001377,nqn,Tande ps gbres enznewӓm yramte.,,,My whole body is feeling sick.,,,SN001412 ; SN001416
XV001378,nqn,Bm kores namn enzne okogamnand.,,,"Be careful, lest the disease pass from one of you to the next.",,,SN001412 ; SN002317 ; SN003083
XV001379,nqn,"Enzne-enznewem ynd qramte, yao kor enzne kitong.",,,"I had a bit of sickness, but wasn't seriously ill.",,,SN001415
XV001380,nqn,Enznewӓm wñämnda.,,,I feel sick (lit. sickness overpowered me).,,,SN001417
XV001381,nqn,Aragab enzst / enzs nopapnda.,,,The tide is starting to go down.,,,SN001420
XV001382,nqn,Aragab nenzte.,,,The tide is going down.,,,SN001420
XV001383,nqn,Enzärm yale ykrmbne,,,The husband is chasing the wife.,,,SN001421
XV001384,nqn,Yna dmab silngama neparnda wépama.,,,That woman has a belt tied around her waist.,,,SN001422
XV001385,nqn,Bä eparst zég̅ngama nopapnda.,,,He is about to tie a belt.,,,SN001422
XV001386,nqn,Ynd zégngama neparndn.,,,I'm tying a belt around me.,,,SN001422
XV001387,nqn,Yna wén geym nepernda.,,,There's a fallen tree here.,,,SN001423
XV001388,nqn,"Yna wén krkp bnz qarqar yakingr, mába tbe pap tane gneparnga.",,,"That dead tree is burned halfway through, it might fall o us.",,,SN001423
XV001389,nqn,Yande ag dewepene.,,,Its (many) coconuts fell (a long time ago).,,,SN001423
XV001390,nqn,Är yépba gs nepene.,,,It (the sakr palm) is falling with the people inside it.,,,SN001423
XV001391,nqn,Bä yande kaepngama lädawan nepiti.,,,He put his foot up on the ladder.,,,SN001424
XV001392,nqn,Diya kepnte qépti bandngama.,,,The deer painted itself with dark mud.,,,SN001425
XV001393,nqn,Wagib biba kepsta!,,,Mix the fish with the sago!,,,SN001427
XV001394,nqn,Bm nän ba bi nepste?,,,What are you mixing the sago with?,,,SN001427 ; SN002887
XV001395,nqn,Ynd nänzi wao biba epsst nopapndn.,,,I am about to mix the banana with sago.,,,SN001427
XV001396,nqn,nepsand,,,"they (two) combined, were mixed",,,SN001427
XV001397,nqn,Nne piuyel ba nepste mämä mñtes bä ym.,,,If yam gets mixed with fuel it will taste bad.,,,SN001427
XV001398,nqn,Bä sombes bä gepsand powa.,,,Those two will mix together later.,,,SN001427
XV001399,nqn,"Ebram, Roni, bä nepsanzt ynama dängron zizitae gtät end kitongan nunganzt gtengama gowabt dene...",,,"Ebram and Roni joined together and they were walking along talking loudly, until they stood on the main street, and then they were talking like this...",,,SN001427
XV001400,nqn,Yna qébti är kiekte är nepstat.,,,Those white people and black people are mixing together.,,,SN001428
XV001401,nqn,Tande yép neptrernda.,,,My bag has become unzipped.,,,SN001429
XV001402,nqn,Ynd bӓ yneraran bmba.,,,I'll sit down with you (sg). [i.e.dual subject],,,SN001433
XV001403,nqn,Knm bӓ yneraran.,,,Come and sit with me (sg). [ie dual subject],,,SN001433
XV001404,nqn,Ynd kae ete qerengr.,,,Yesterday I just sat around.,,,SN001437
XV001405,nqn,Ynd ynerengr mng̅ kunzn.,,,We are sitting inside the house.,,,SN001437
XV001406,nqn,Qngerengr.,,,Yesterday I was sitting (away).,,,SN001437
XV001407,nqn,Terengr.,,,He was sitting (child) (e.g yesterday),,,SN001437
XV001408,nqn,Ynd yna ӓmewan kae bӓ qngerengr geyme.,,,I sat on this mat here.,,,SN001437
XV001409,nqn,Ynd gbres bӓ ynerengr bmba.,,,I'll sit with all of you.,,,SN001437
XV001410,nqn,Bm yndba bӓ tanm ynerengr.,,,You all come and sit with me.,,,SN001437
XV001411,nqn,Bm tanm yndba bӓ ynerengr.,,,You come and we'll sit together.,,,SN001437
XV001412,nqn,Bende ama snamb yég terengr?,,,How long did your mother live for?,,,SN001437
XV001413,nqn,Ynd bä neretan.,,,I hear them (now).,,,SN001441
XV001414,nqn,Binzawa bä nerete.,,,Binzawa will hear / listen.,,,SN001441
XV001415,nqn,Bm pitas nm zi bä nerete?,,,Can you understand the language?,,,SN001441
XV001416,nqn,Ynd boraro ke neretan.,,,I can hear the sound of a bamboo flute.,,,SN001442
XV001417,nqn,Bm kereta! Yndri ke notne.,,,Listen! An owl is calling out.,,,SN001442
XV001418,nqn,Ynd zi erest nopapndn.,,,I'm about to listen.,,,SN001442
XV001419,nqn,Ä neretan kae.,,,I'll hear them tomorrow.,,,SN001442
XV001420,nqn,Ynd neretan togetoge abende km ke.,,,Just a little while ago I heard the children's voices.,,,SN001442
XV001421,nqn,Ynd kae ygoban keretan togetoge abende km ke.,,,Yesterday I heard the children's voices.,,,SN001442 ; SN002229
XV001422,nqn,Ynd geretawn togetoge abende km ke.,,,A long time ago I heard the children's voices.,,,SN001442
XV001423,nqn,Ynd bӓ nweretan.,,,I will hear him (a long time in the future).,,,SN001442
XV001424,nqn,"Ynd má zi eress mete wm, zi owabs mäpna wm.",,,"I can only understand the language, I can't speak it.",,,SN001443
XV001425,nqn,"Bmbem tande ag mämä yngetat, bbepapn eres yao.",,,"You people are spoiling my coconuts, understanding is not in you.",,,SN001444
XV001426,nqn,Ynd sombes kermbm.,,,We two were surprised.,,,SN001448
XV001427,nqn,Ynd totr bende ziwan kermbtan.,,,I was surprised at what you said just now.,,,SN001448
XV001428,nqn,Ynd kermbtan de bende anaba ge kiwing̅m.,,,I was surprised when I met your brother.,,,SN001448
XV001429,nqn,Ynd brbrmne nermbtamanganz.,,,I got really scared (clenched my buttocks in fear).,,,SN001449
XV001430,nqn,"Jimmy, bm nermbtawe / nermbtamanga?",,,"Jimmy, did you get really scared?",,,SN001449
XV001431,nqn,Tbegta ermbs yam ynaramwe.,,,It gave us a surprise.,,,SN001450
XV001432,nqn,Yna togetoge nernendt.,,,The children hid.,,,SN001451
XV001433,nqn,Ynd nernendn.,,,I hide (myself).,,,SN001451
XV001434,nqn,Bm nernend!,,,You hide yourself!,,,SN001451
XV001435,nqn,Bӓ wrngt ernest yӓngm.,,,They are going to the forest to hide.,,,SN001451 ; SN005450
XV001436,nqn,Yndbem togetoge ernesn wrngn yiwing̅ndm.,,,We found the children hiding in the forest.,,,SN001451 ; SN005348
XV001437,nqn,Ynane geym mer ernespap paep ym.,,,This is a good hiding place (to hide oneself).,,,SN001452
XV001438,nqn,Amzsmne kitarakitara tondn toge yérningr mlegände wing̅sdbnan.,,,"The boy is in hiding behind the chair, so the girl can't see him.",,,SN001453
XV001439,nqn,"Modoam erweg kp yngnetat, yrg te gämtenga.",,,Bandicoots eat erweg fruit and get fat.,,,SN001456
XV001440,nqn,"Ynane geym skul togetoge yӓm, mlegmlegés yӓm.",,,"These are school kids, just girls.",,,SN001457
XV001441,nqn,Bende amande säsär ym / esär ym.,,,She's your mother's namesake.,,,SN001459
XV001442,nqn,Yna är geym ya esär ym.,,,That man is his namesake.,,,SN001459
XV001443,nqn,Srändä aosa Srändä togai esär ym.,,,Old lady Srändä is young Srändä's namesake.,,,SN001459
XV001444,nqn,Yande Nikende eser ym.,,,"Hi is his, Nick's namesake.",,,SN001459
XV001445,nqn,Ynd kérbér nuwan aba wéserngr.,,,I cooled off in the cold water.,,,SN001460
XV001446,nqn,Wagib nuwat nésernda.,,,The fish has immersed itself in water.,,,SN001461
XV001447,nqn,Yna är walap yesngr.,,,"That man has a cap on, is wearing a cap.",,,SN001462
XV001448,nqn,Kesnota yuwat!,,,Slide down (from up in the coconut tree)!,,,SN001463
XV001449,nqn,Zosepm Iruande bi esnst nopapnda.,,,Zosep's claiming Irua's sago for himself.,,,SN001464
XV001450,nqn,keser esns pap,,,east,,,SN001465
XV001451,nqn,Keser esnst nopapnda.,,,The hot part of the day is beginning.,,,SN001465
XV001452,nqn,Keser ygoban esnst nnopapnda.,,,The day is dawning (lit. the morning of the day is beginning).,,,SN001465
XV001453,nqn,Sombes wagib nesnand susi snan.,,,Two fish got hooked on one fishhook.,,,SN001468
XV001454,nqn,"De mrkp bӓ gesnenga qmbanan, a bӓ yzne krts.",,,"It coils around its neck, and bites it to death.",,,SN001468
XV001455,nqn,Sombes kanam totr bӓ gesnand.,,,The two snakes are going to coil around each other.,,,SN001468
XV001456,nqn,Meta nnennewan nesnte.,,,Maybe she's busy eating.,,,SN001469
XV001457,nqn,Nneta dbnan eso kitong.,,,Thank you very much for the yam.,,,SN001470
XV001458,nqn,Bm lada knesna / knesr!,,,Come down the ladder!,,,SN001471
XV001459,nqn,Bm kesr yuwat!,,,You go/get down!,,,SN001471
XV001460,nqn,Kiémb bӓ gesnenga yna wérwér zég̅an.,,,The pig will get tangled up in that rope trap.,,,SN001471
XV001461,nqn,Ynd nngesnan.,,,I go down.,,,SN001471
XV001462,nqn,Bm kngesr yuwat!,,,"You go down (said from inside the house, to a guest about to leave).",,,SN001471
XV001463,nqn,Bm knesr yuwat! Ynd bӓ gngesr yuwat!,,,"You come down! (addressed to someone up in the house) OK, I'll climb down.",,,SN001471
XV001464,nqn,Ynd te nesrndn.,,,I've already gone down.,,,SN001471
XV001465,nqn,"ẽ, mer ym, ynd bӓ nngesnam yuwat.",,,"Yes, OK, we'll all come down.",,,SN001471
XV001466,nqn,Bӓ tba nngesne yuwat.,,,He's already gone down.,,,SN001471
XV001467,nqn,Knesrand! Knesreng!,,,You two come down (the ladder)! (To two who haven't yet started to come down) You two (keep) coming down (the ladder) (to two people who are already on their way down)!,,,SN001471
XV001468,nqn,Ynd nestan.,,,I'm scratching myself.,,,SN001472
XV001469,nqn,Kesta!,,,Scratch yourself!,,,SN001472
XV001470,nqn,"G̅ra, yao de nangesta!",,,"G̅ra, don't scratch yourself!",,,SN001472
XV001471,nqn,Ynd essӓm wramte.,,,I'm itchy.,,,SN001473
XV001472,nqn,Et got ynd yérnindn. g̅énzer kp,,,I hid the money.,,,SN001477
XV001473,nqn,Nne et yési bӓ yimindan.,,,"I'll put the yams in line, in rows.",,,SN001479
